date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:48:12	40425/40425	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:12%20GMT	https://uniwebsidad.com/libros/css/capitulo-13/prioridad-de-las-declaraciones-css	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-13/prioridad-de-las-declaraciones-css.html	(from https://uniwebsidad.com/libros/css)
15:48:13	35544/35544	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:13%20GMT	https://uniwebsidad.com/libros/css/capitulo-13/validador	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-13/validador.html	(from https://uniwebsidad.com/libros/css)
15:48:15	50831/50831	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:14%20GMT	https://uniwebsidad.com/libros/css/capitulo-13/recomendaciones-generales-sobre-css	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-13/recomendaciones-generales-sobre-css.html	(from https://uniwebsidad.com/libros/css)
15:48:16	35200/35200	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:15%20GMT	https://uniwebsidad.com/libros/css/capitulo-14	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-14.html	(from https://uniwebsidad.com/libros/css)
15:48:17	39775/39775	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:16%20GMT	https://uniwebsidad.com/libros/css/capitulo-14/extensiones-de-firefox	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-14/extensiones-de-firefox.html	(from https://uniwebsidad.com/libros/css)
15:48:17	35392/35392	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:17%20GMT	https://uniwebsidad.com/libros/css/capitulo-14/aplicaciones-web	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-14/aplicaciones-web.html	(from https://uniwebsidad.com/libros/css)
15:48:19	35427/35427	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:18%20GMT	https://uniwebsidad.com/libros/css/capitulo-14/sitios-web-de-inspiracion	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-14/sitios-web-de-inspiracion.html	(from https://uniwebsidad.com/libros/css)
15:48:20	35487/35487	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:19%20GMT	https://uniwebsidad.com/libros/css/capitulo-14/referencias-y-colecciones-de-recursos	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-14/referencias-y-colecciones-de-recursos.html	(from https://uniwebsidad.com/libros/css)
15:48:20	42095/42095	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:20%20GMT	https://uniwebsidad.com/libros/css/capitulo-15	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-15.html	(from https://uniwebsidad.com/libros/css)
15:48:21	45971/45971	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:21%20GMT	https://uniwebsidad.com/libros/css/capitulo-15/ejercicio-2	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-15/ejercicio-2.html	(from https://uniwebsidad.com/libros/css)
15:48:22	36790/36790	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:22%20GMT	https://uniwebsidad.com/libros/css/capitulo-15/ejercicio-3	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-15/ejercicio-3.html	(from https://uniwebsidad.com/libros/css)
15:48:24	36494/36494	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:23%20GMT	https://uniwebsidad.com/libros/css/capitulo-15/ejercicio-4	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-15/ejercicio-4.html	(from https://uniwebsidad.com/libros/css)
15:48:25	36819/36819	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:24%20GMT	https://uniwebsidad.com/libros/css/capitulo-15/ejercicio-5	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-15/ejercicio-5.html	(from https://uniwebsidad.com/libros/css)
15:48:25	37152/37152	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:25%20GMT	https://uniwebsidad.com/libros/css/capitulo-15/ejercicio-6	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-15/ejercicio-6.html	(from https://uniwebsidad.com/libros/css)
15:48:27	37352/37352	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:26%20GMT	https://uniwebsidad.com/libros/css/capitulo-15/ejercicio-7	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-15/ejercicio-7.html	(from https://uniwebsidad.com/libros/css)
15:48:28	35859/35859	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:27%20GMT	https://uniwebsidad.com/libros/css/capitulo-15/ejercicio-8	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-15/ejercicio-8.html	(from https://uniwebsidad.com/libros/css)
15:48:28	35645/35645	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:28%20GMT	https://uniwebsidad.com/libros/css/capitulo-15/ejercicio-9	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-15/ejercicio-9.html	(from https://uniwebsidad.com/libros/css)
15:48:30	37203/37203	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202019%2014:48:29%20GMT	https://uniwebsidad.com/libros/css/capitulo-15/ejercicio-10	/media/ango/1TB-DATOS/websites/CSS-Uniwebsidad/uniwebsidad.com/libros/css/capitulo-15/ejercicio-10.html	(from https://uniwebsidad.com/libros/css)
