date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:40:28	6031/6031	U-----	200	untouched ('')	image/gif	etag:%2216c3eca-178f-4fe192af242c0%22	http://librosweb.es/img/css/f0402.gif	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/img/css/f0402.gif	(from http://librosweb.es/css/capitulo_4.html)
10:40:28	21080/21080	U-----	200	untouched ('')	image/gif	etag:%2216c3e26-5258-4fe192af242c0%22	http://librosweb.es/img/css/f0305.gif	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/img/css/f0305.gif	(from http://librosweb.es/css/capitulo_3/colores.html)
10:40:28	26157/26157	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2012%20Dec%202014%2009:40:30%20GMT	http://librosweb.es/css/index.html	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/css/index-2.html	(from http://librosweb.es/css/capitulo_1.html)
10:40:28	24077/24077	U--MC-	200	updated ('OK')	text/javascript	etag:6062238469587292464	http://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	C:/My%20Web%20Sites/LibrosWeb-CSS/pagead2.googlesyndication.com/pagead/js/f.txt	(from http://librosweb.es/css/capitulo_1.html)
10:40:28	30121/30121	U-----	200	untouched ('')	image/gif	etag:%2216c3eb3-75a9-4fe192af242c0%22	http://librosweb.es/img/css/f0403.gif	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/img/css/f0403.gif	(from http://librosweb.es/css/capitulo_4.html)
10:40:28	4509/4509	U-----	200	untouched ('')	image/gif	etag:%2216c3eb0-119d-4fe192af242c0%22	http://librosweb.es/img/css/f0428.gif	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/img/css/f0428.gif	(from http://librosweb.es/css/capitulo_4/margen_y_relleno.html)
10:40:28	53579/53579	U-----	200	untouched ('')	image/gif	etag:%2216c3ed9-d14b-4fe192af242c0%22	http://librosweb.es/img/css/f0401.gif	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/img/css/f0401.gif	(from http://librosweb.es/css/capitulo_4.html)
10:40:28	7743/7743	U-----	200	untouched ('')	image/gif	etag:%2216c3ece-1e3f-4fe192af242c0%22	http://librosweb.es/img/css/f0406.gif	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/img/css/f0406.gif	(from http://librosweb.es/css/capitulo_4/margen_y_relleno.html)
10:40:28	7173/7173	U-----	200	untouched ('')	image/gif	etag:%2216c3e3b-1c05-4fe192af242c0%22	http://librosweb.es/img/css/f0429.gif	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/img/css/f0429.gif	(from http://librosweb.es/css/capitulo_4/margen_y_relleno.html)
10:40:28	15311/15311	U-----	200	untouched ('')	image/gif	etag:%2216c3e77-3bcf-4fe192af242c0%22	http://librosweb.es/img/css/f0404.gif	C:/My%20Web%20Sites/LibrosWeb-CSS/librosweb.es/img/css/f0404.gif	(from http://librosweb.es/css/capitulo_4/margen_y_relleno.html)
